OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-84110RW-swdb,Sample-Routine,Water,Surface Water,2008-07-21,12:30:00,MST,,,,,,,,20,m,20,m,CLP,CLP,,21ARIZ_WQX-SRROO-A,ROOSEVELT LAKE - AT DAM,,,,,33.6769444000,-111.1541667000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552282851,Present Below Quantification Limit,,Copper,Dissolved,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7/6010,21ARIZ_WQX,EPA 200.7/6010,,,"Aquatic Consulting And Testing, Inc.",,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21ARIZ_WQX/activities/21ARIZ_WQX-84110RW-swdb/results/552282851/resdetectqntlmts,Lower Reporting Limit,10,ug/l,,2016-05-12 03:42:58.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-82456W-swdb,Sample-Routine,Water,Surface Water,2008-02-12,14:30:00,MST,,,,,,,,.3,m,.3,m,CLP,CLP,,21ARIZ_WQX-SRROO-A,ROOSEVELT LAKE - AT DAM,,,,,33.6769444000,-111.1541667000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552285772,Not Detected,,Copper,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,Arizona State Lab,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21ARIZ_WQX/activities/21ARIZ_WQX-82456W-swdb/results/552285772/resdetectqntlmts,Lower Reporting Limit,.01,mg/l,,2016-05-12 03:43:54.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-90294RW-swdb,Sample-Routine,Water,Surface Water,2008-09-22,12:00:00,MST,,,,,,,,2,m,2,m,CLP,CLP,,21ARIZ_WQX-SRROO-A,ROOSEVELT LAKE - AT DAM,,,,,33.6769444000,-111.1541667000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552303695,Not Detected,,Copper,Dissolved,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,"Aquatic Consulting And Testing, Inc.",,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21ARIZ_WQX/activities/21ARIZ_WQX-90294RW-swdb/results/552303695/resdetectqntlmts,Lower Reporting Limit,10,ug/l,,2016-05-12 03:48:36.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-82456W-swdb,Sample-Routine,Water,Surface Water,2008-02-12,14:30:00,MST,,,,,,,,.3,m,.3,m,CLP,CLP,,21ARIZ_WQX-SRROO-A,ROOSEVELT LAKE - AT DAM,,,,,33.6769444000,-111.1541667000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552285743,Not Detected,,Copper,Dissolved,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,Arizona State Lab,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21ARIZ_WQX/activities/21ARIZ_WQX-82456W-swdb/results/552285743/resdetectqntlmts,Lower Reporting Limit,.01,mg/l,,2016-05-12 03:43:54.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-90294RW-swdb,Sample-Routine,Water,Surface Water,2008-09-22,12:00:00,MST,,,,,,,,2,m,2,m,CLP,CLP,,21ARIZ_WQX-SRROO-A,ROOSEVELT LAKE - AT DAM,,,,,33.6769444000,-111.1541667000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552303701,Not Detected,,Copper,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,"Aquatic Consulting And Testing, Inc.",,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21ARIZ_WQX/activities/21ARIZ_WQX-90294RW-swdb/results/552303701/resdetectqntlmts,Lower Reporting Limit,10,ug/l,,2016-05-12 03:48:36.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-90296RW-swdb,Sample-Routine,Water,Surface Water,2008-09-22,12:30:00,MST,,,,,,,,15,m,15,m,CLP,CLP,,21ARIZ_WQX-SRROO-A,ROOSEVELT LAKE - AT DAM,,,,,33.6769444000,-111.1541667000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552337715,Not Detected,,Copper,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,"Aquatic Consulting And Testing, Inc.",,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21ARIZ_WQX/activities/21ARIZ_WQX-90296RW-swdb/results/552337715/resdetectqntlmts,Lower Reporting Limit,10,ug/l,,2016-05-12 03:56:28.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-90296RW-swdb,Sample-Routine,Water,Surface Water,2008-09-22,12:30:00,MST,,,,,,,,15,m,15,m,CLP,CLP,,21ARIZ_WQX-SRROO-A,ROOSEVELT LAKE - AT DAM,,,,,33.6769444000,-111.1541667000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552337739,Not Detected,,Copper,Dissolved,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,"Aquatic Consulting And Testing, Inc.",,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21ARIZ_WQX/activities/21ARIZ_WQX-90296RW-swdb/results/552337739/resdetectqntlmts,Lower Reporting Limit,10,ug/l,,2016-05-12 03:56:29.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-84092RW-swdb,Sample-Routine,Water,Surface Water,2008-07-21,12:20:00,MST,,,,,,,,2,m,2,m,CLP,CLP,,21ARIZ_WQX-SRROO-A,ROOSEVELT LAKE - AT DAM,,,,,33.6769444000,-111.1541667000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552349811,Present Below Quantification Limit,,Copper,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7/6010,21ARIZ_WQX,EPA 200.7/6010,,,"Aquatic Consulting And Testing, Inc.",,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21ARIZ_WQX/activities/21ARIZ_WQX-84092RW-swdb/results/552349811/resdetectqntlmts,Lower Reporting Limit,10,ug/l,,2016-05-12 03:58:42.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-91070RW-swdb,Sample-Routine,Water,Surface Water,2009-05-05,13:45:00,MST,,,,,,,,8,m,8,m,CLP,CLP,,21ARIZ_WQX-SRROO-A,ROOSEVELT LAKE - AT DAM,,,,,33.6769444000,-111.1541667000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552239975,,,Copper,Total,20,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,"Aquatic Consulting And Testing, Inc.",,,,,,,,2016-05-12 03:33:40.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-91067RW-swdb,Sample-Routine,Water,Surface Water,2009-05-05,13:30:00,MST,,,,,,,,2,m,2,m,CLP,CLP,,21ARIZ_WQX-SRROO-A,ROOSEVELT LAKE - AT DAM,,,,,33.6769444000,-111.1541667000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552204667,,,Copper,Total,30,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,"Aquatic Consulting And Testing, Inc.",,,,,,,,2016-05-12 03:25:08.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-91067RW-swdb,Sample-Routine,Water,Surface Water,2009-05-05,13:30:00,MST,,,,,,,,2,m,2,m,CLP,CLP,,21ARIZ_WQX-SRROO-A,ROOSEVELT LAKE - AT DAM,,,,,33.6769444000,-111.1541667000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552204636,,,Copper,Dissolved,10,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,"Aquatic Consulting And Testing, Inc.",,,,,,,,2016-05-12 03:25:08.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-84512W-swdb,Sample-Routine,Water,Surface Water,2009-02-18,12:40:00,MST,,,,,,,,2,m,20,m,CLP,CLP,,21ARIZ_WQX-SRROO-A,ROOSEVELT LAKE - AT DAM,,,,,33.6769444000,-111.1541667000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552222134,Not Detected,,Copper,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,Arizona State Lab,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21ARIZ_WQX/activities/21ARIZ_WQX-84512W-swdb/results/552222134/resdetectqntlmts,Lower Reporting Limit,.01,mg/l,,2016-05-12 03:28:41.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-91070RW-swdb,Sample-Routine,Water,Surface Water,2009-05-05,13:45:00,MST,,,,,,,,8,m,8,m,CLP,CLP,,21ARIZ_WQX-SRROO-A,ROOSEVELT LAKE - AT DAM,,,,,33.6769444000,-111.1541667000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552239981,,,Copper,Dissolved,20,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,"Aquatic Consulting And Testing, Inc.",,,,,,,,2016-05-12 03:33:40.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-84512W-swdb,Sample-Routine,Water,Surface Water,2009-02-18,12:40:00,MST,,,,,,,,2,m,20,m,CLP,CLP,,21ARIZ_WQX-SRROO-A,ROOSEVELT LAKE - AT DAM,,,,,33.6769444000,-111.1541667000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552222127,Not Detected,,Copper,Dissolved,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,Arizona State Lab,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21ARIZ_WQX/activities/21ARIZ_WQX-84512W-swdb/results/552222127/resdetectqntlmts,Lower Reporting Limit,.01,mg/l,,2016-05-12 03:28:41.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-93226RW-swdb,Sample-Routine,Water,Surface Water,2011-08-30,09:30:00,MST,,,,,,,,1,m,4,m,CLP,CLP,,21ARIZ_WQX-SRROO-A,ROOSEVELT LAKE - AT DAM,,,,,33.6769444000,-111.1541667000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552252973,Not Detected,,Copper,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,Test America Laboratory - Phoenix,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21ARIZ_WQX/activities/21ARIZ_WQX-93226RW-swdb/results/552252973/resdetectqntlmts,Lower Reporting Limit,10,ug/l,,2016-05-12 03:36:42.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-77810RW-swdb,Sample-Routine,Water,Surface Water,2011-06-29,08:05:00,MST,,,,,,,,1,m,5,m,CLP,CLP,,21ARIZ_WQX-SRROO-A,ROOSEVELT LAKE - AT DAM,,,,,33.6769444000,-111.1541667000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552320228,Not Detected,,Copper,Dissolved,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,Test America Laboratory - Phoenix,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21ARIZ_WQX/activities/21ARIZ_WQX-77810RW-swdb/results/552320228/resdetectqntlmts,Lower Reporting Limit,10,mg/l,,2016-05-12 03:52:43.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-93175RW-swdb,Sample-Routine,Water,Surface Water,2011-08-30,09:00:00,MST,,,,,,,,30,m,30,m,CLP,CLP,,21ARIZ_WQX-SRROO-A,ROOSEVELT LAKE - AT DAM,,,,,33.6769444000,-111.1541667000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552260190,Not Detected,,Copper,Dissolved,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,Test America Laboratory - Phoenix,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21ARIZ_WQX/activities/21ARIZ_WQX-93175RW-swdb/results/552260190/resdetectqntlmts,Lower Reporting Limit,10.0,ug/l,,2016-05-12 03:38:10.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-93175RW-swdb,Sample-Routine,Water,Surface Water,2011-08-30,09:00:00,MST,,,,,,,,30,m,30,m,CLP,CLP,,21ARIZ_WQX-SRROO-A,ROOSEVELT LAKE - AT DAM,,,,,33.6769444000,-111.1541667000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552260164,Not Detected,,Copper,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,Test America Laboratory - Phoenix,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21ARIZ_WQX/activities/21ARIZ_WQX-93175RW-swdb/results/552260164/resdetectqntlmts,Lower Reporting Limit,10,ug/l,,2016-05-12 03:38:09.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-77811RW-swdb,Sample-Routine,Water,Surface Water,2011-06-29,08:30:00,MST,,,,,,,,20,m,20,m,CLP,CLP,,21ARIZ_WQX-SRROO-A,ROOSEVELT LAKE - AT DAM,,,,,33.6769444000,-111.1541667000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552223291,Not Detected,,Copper,Dissolved,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,Test America Laboratory - Phoenix,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21ARIZ_WQX/activities/21ARIZ_WQX-77811RW-swdb/results/552223291/resdetectqntlmts,Lower Reporting Limit,10.0,ug/l,,2016-05-12 03:28:55.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-93226RW-swdb,Sample-Routine,Water,Surface Water,2011-08-30,09:30:00,MST,,,,,,,,1,m,4,m,CLP,CLP,,21ARIZ_WQX-SRROO-A,ROOSEVELT LAKE - AT DAM,,,,,33.6769444000,-111.1541667000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552252978,Not Detected,,Copper,Dissolved,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,Test America Laboratory - Phoenix,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21ARIZ_WQX/activities/21ARIZ_WQX-93226RW-swdb/results/552252978/resdetectqntlmts,Lower Reporting Limit,10.0,ug/l,,2016-05-12 03:36:42.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-77810RW-swdb,Sample-Routine,Water,Surface Water,2011-06-29,08:05:00,MST,,,,,,,,1,m,5,m,CLP,CLP,,21ARIZ_WQX-SRROO-A,ROOSEVELT LAKE - AT DAM,,,,,33.6769444000,-111.1541667000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552320252,Not Detected,,Copper,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,Test America Laboratory - Phoenix,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21ARIZ_WQX/activities/21ARIZ_WQX-77810RW-swdb/results/552320252/resdetectqntlmts,Lower Reporting Limit,10,ug/l,,2016-05-12 03:52:43.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-95602RW-swdb,Sample-Routine,Water,Surface Water,2012-05-02,09:45:00,MST,,,,,,,,1,m,5,m,CLP,CLP,,21ARIZ_WQX-SRROO-A,ROOSEVELT LAKE - AT DAM,,,,,33.6769444000,-111.1541667000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552328672,Not Detected,,Copper,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,Test America Laboratory - Phoenix,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21ARIZ_WQX/activities/21ARIZ_WQX-95602RW-swdb/results/552328672/resdetectqntlmts,Lower Reporting Limit,10,ug/l,,2016-05-12 03:54:45.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-95602RW-swdb,Sample-Routine,Water,Surface Water,2012-05-02,09:45:00,MST,,,,,,,,1,m,5,m,CLP,CLP,,21ARIZ_WQX-SRROO-A,ROOSEVELT LAKE - AT DAM,,,,,33.6769444000,-111.1541667000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552328673,Not Detected,,Copper,Dissolved,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,Test America Laboratory - Phoenix,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21ARIZ_WQX/activities/21ARIZ_WQX-95602RW-swdb/results/552328673/resdetectqntlmts,Lower Reporting Limit,10.0,ug/l,,2016-05-12 03:54:45.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-105347RW-swdb,Sample-Routine,Water,Surface Water,2015-09-16,09:40:00,MST,,,,,,,,25,m,25,m,AMB,AMB,,21ARIZ_WQX-SRROO-A,ROOSEVELT LAKE - AT DAM,,,,,33.6769444000,-111.1541667000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552293751,Not Detected,,Copper,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,Accutest Laboratories,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21ARIZ_WQX/activities/21ARIZ_WQX-105347RW-swdb/results/552293751/resdetectqntlmts,Lower Reporting Limit,0.010,mg/l,,2016-05-12 03:46:04.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-103164RW-swdb,Sample-Routine,Water,Surface Water,2015-06-03,10:35:00,MST,,,,,,,,20,m,20,m,AMB,AMB,,21ARIZ_WQX-SRROO-A,ROOSEVELT LAKE - AT DAM,,,,,33.6769444000,-111.1541667000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552184180,Not Detected,,Copper,Dissolved,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,Accutest Laboratories,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21ARIZ_WQX/activities/21ARIZ_WQX-103164RW-swdb/results/552184180/resdetectqntlmts,Lower Reporting Limit,0.010,mg/l,,2016-05-12 03:19:14.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-103164RW-swdb,Sample-Routine,Water,Surface Water,2015-06-03,10:35:00,MST,,,,,,,,20,m,20,m,AMB,AMB,,21ARIZ_WQX-SRROO-A,ROOSEVELT LAKE - AT DAM,,,,,33.6769444000,-111.1541667000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552184197,Not Detected,,Copper,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,Accutest Laboratories,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21ARIZ_WQX/activities/21ARIZ_WQX-103164RW-swdb/results/552184197/resdetectqntlmts,Lower Reporting Limit,0.010,mg/l,,2016-05-12 03:19:15.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-105347RW-swdb,Sample-Routine,Water,Surface Water,2015-09-16,09:40:00,MST,,,,,,,,25,m,25,m,AMB,AMB,,21ARIZ_WQX-SRROO-A,ROOSEVELT LAKE - AT DAM,,,,,33.6769444000,-111.1541667000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552293773,Not Detected,,Copper,Dissolved,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,Accutest Laboratories,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21ARIZ_WQX/activities/21ARIZ_WQX-105347RW-swdb/results/552293773/resdetectqntlmts,Lower Reporting Limit,0.010,mg/l,,2016-05-12 03:46:04.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-103164DW-swdb,Quality Control Sample-Field Replicate,Water,Surface Water,2015-06-03,10:35:00,MST,,,,,,,,20,m,20,m,AMB,AMB,,21ARIZ_WQX-SRROO-A,ROOSEVELT LAKE - AT DAM,,,,,33.6769444000,-111.1541667000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552209313,Not Detected,,Copper,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,Accutest Laboratories,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21ARIZ_WQX/activities/21ARIZ_WQX-103164DW-swdb/results/552209313/resdetectqntlmts,Lower Reporting Limit,0.010,mg/l,,2016-05-12 03:26:13.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-82455W-swdb,Sample-Routine,Water,Surface Water,2008-02-12,17:00:00,MST,,,,,,,,8,m,8,m,CLP,CLP,,21ARIZ_WQX-SRROO-B,ROOSEVELT LAKE - BELOW SALT RIVER INLET,,,,,33.6655556000,-111.0519444000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552213174,Not Detected,,Copper,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,Arizona State Lab,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21ARIZ_WQX/activities/21ARIZ_WQX-82455W-swdb/results/552213174/resdetectqntlmts,Lower Reporting Limit,.01,mg/l,,2016-05-12 03:26:59.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-82454W-swdb,Sample-Routine,Water,Surface Water,2008-02-12,16:30:00,MST,,,,,,,,.2,m,.2,m,CLP,CLP,,21ARIZ_WQX-SRROO-B,ROOSEVELT LAKE - BELOW SALT RIVER INLET,,,,,33.6655556000,-111.0519444000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552369206,Not Detected,,Copper,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,Arizona State Lab,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21ARIZ_WQX/activities/21ARIZ_WQX-82454W-swdb/results/552369206/resdetectqntlmts,Lower Reporting Limit,.01,mg/l,,2016-05-12 04:03:17.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-90321RW-swdb,Sample-Routine,Water,Surface Water,2008-09-23,09:00:00,MST,,,,,,,,17,m,17,m,CLP,CLP,,21ARIZ_WQX-SRROO-B,ROOSEVELT LAKE - BELOW SALT RIVER INLET,,,,,33.6655556000,-111.0519444000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552338631,Not Detected,,Copper,Dissolved,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,"Aquatic Consulting And Testing, Inc.",,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21ARIZ_WQX/activities/21ARIZ_WQX-90321RW-swdb/results/552338631/resdetectqntlmts,Lower Reporting Limit,10,ug/l,,2016-05-12 03:56:39.0,STORET
