OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29596.CHEM,Sample-Routine,Water,Surface Water,2020-03-04,11:47:00,MST,,,,,14,m,,,,,,9781,2020-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-192,100327,--- SAMPLE TAKEN: Yes; Normal Flow,,,,31.4986111000,-110.8480556000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-870524498,,,Specific conductance,Total,1243,uS/cm,,Final,,Actual,,,,,,,,,,,,14,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2020-12-14 09:35:18.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29608.CHEM,Sample-Routine,Water,Surface Water,2020-03-04,11:40:00,MST,,,,,7,m,,,,,,9781,2020-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-192,100327,--- SAMPLE TAKEN: Yes; Normal Flow,,,,31.4986111000,-110.8480556000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-870524582,,,Specific conductance,Total,1242,uS/cm,,Final,,Actual,,,,,,,,,,,,7,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2020-12-14 09:35:18.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29587.CHEM,Sample-Routine,Water,Surface Water,2020-11-18,10:48:00,MST,,,,,4.039,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-1338,102608,--- SAMPLE TAKEN: Yes; Normal Flow,,,,35.2202778000,-114.5672222000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921563917,,None,Dissolved oxygen (DO),Dissolved,8.9,mg/l,,Final,,Actual,,,,,,,,,,,,4.039,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2021-12-07 15:32:39.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB28365.CHEM,Sample-Routine,Water,Surface Water,2020-06-25,03:40:00,MST,,,,,1,m,,,,,,9781,2020-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-510,100979,--- SAMPLE TAKEN: Yes; Normal Flow,,,,33.8288889000,-109.0938889000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-853710539,,,Specific conductance,Total,275,uS/cm,,Final,,Actual,,,,,,,,,,,,1,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2020-07-31 12:20:38.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29492.CHEM,Sample-Routine,Water,Surface Water,2020-10-21,09:45:00,MST,,,,,2,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-666,101353,--- SAMPLE TAKEN: Yes; Normal Flow,,,,34.5952778000,-112.4166389000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921563300,,None,Total dissolved solids,Dissolved,471,mg/l,,Final,,Actual,,,,,,,,,,,,2,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2021-12-07 15:31:32.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29568.CHEM,Sample-Routine,Water,Surface Water,2020-11-18,10:01:00,MST,,,,,21.991,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-28,100030,--- SAMPLE TAKEN: Yes; Normal Flow,,,,35.1983333000,-114.5686111000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921563786,,None,Specific conductance,Total,1817.9,uS/cm,,Final,,Actual,,,,,,,,,,,,21.991,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2021-12-07 15:32:36.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29464.CHEM,Sample-Routine,Water,Surface Water,2020-04-15,12:17:00,MST,,,,,5,m,,,,,,9781,2020-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-192,100327,--- SAMPLE TAKEN: Yes; Normal Flow,,,,31.4986111000,-110.8480556000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-861436418,,,pH,Total,8.05,None,,Final,,Actual,,,,,,,,,,,,5,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2020-11-10 09:26:43.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29461.CHEM,Sample-Routine,Water,Surface Water,2020-04-15,12:34:00,MST,,,,,13,m,,,,,,9781,2020-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-192,100327,--- SAMPLE TAKEN: Yes; Normal Flow,,,,31.4986111000,-110.8480556000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-861436395,,,Oxidation reduction potential (ORP),Total,191,mV,,Final,,Actual,,,,,,,,,,,,13,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2020-11-10 09:26:43.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29575.CHEM,Sample-Routine,Water,Surface Water,2020-11-18,10:52:00,MST,,,,,10.987,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-1338,102608,--- SAMPLE TAKEN: Yes; Normal Flow,,,,35.2202778000,-114.5672222000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921563833,,None,Dissolved oxygen (DO),Dissolved,8.81,mg/l,,Final,,Actual,,,,,,,,,,,,10.987,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2021-12-07 15:32:38.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29606.CHEM,Sample-Routine,Water,Surface Water,2020-03-04,11:32:00,MST,,,,,0.1,m,,,,,,9781,2020-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-192,100327,--- SAMPLE TAKEN: Yes; Normal Flow,,,,31.4986111000,-110.8480556000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-870524567,,,"Temperature, water",Total,12.2,deg C,,Final,,Actual,,,,,,,,,,,,.1,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2020-12-14 09:35:18.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29459.CHEM,Sample-Routine,Water,Surface Water,2020-04-15,12:19:00,MST,,,,,6,m,,,,,,9781,2020-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-192,100327,--- SAMPLE TAKEN: Yes; Normal Flow,,,,31.4986111000,-110.8480556000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-861436386,,,Total dissolved solids,Dissolved,62.8,mg/l,,Final,,Actual,,,,,,,,,,,,6,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2020-11-10 09:26:43.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29557.CHEM,Sample-Routine,Water,Surface Water,2020-11-18,09:47:00,MST,,,,,0.999,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-28,100030,--- SAMPLE TAKEN: Yes; Normal Flow,,,,35.1983333000,-114.5686111000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921563706,,None,Total dissolved solids,Dissolved,1181,mg/l,,Final,,Actual,,,,,,,,,,,,.999,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2021-12-07 15:32:34.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29607.CHEM,Sample-Routine,Water,Surface Water,2020-03-04,11:38:00,MST,,,,,5,m,,,,,,9781,2020-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-192,100327,--- SAMPLE TAKEN: Yes; Normal Flow,,,,31.4986111000,-110.8480556000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-870524571,,,Oxidation reduction potential (ORP),Total,181.5,mV,,Final,,Actual,,,,,,,,,,,,5,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2020-12-14 09:35:18.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29457.CHEM,Sample-Routine,Water,Surface Water,2020-04-15,12:15:00,MST,,,,,4,m,,,,,,9781,2020-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-192,100327,--- SAMPLE TAKEN: Yes; Normal Flow,,,,31.4986111000,-110.8480556000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-861436367,,,Oxidation reduction potential (ORP),Total,187.9,mV,,Final,,Actual,,,,,,,,,,,,4,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2020-11-10 09:26:43.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB28348.CHEM,Sample-Routine,Water,Surface Water,2020-06-12,07:25:00,MST,,,,,1,m,,,,,,9781,2020-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-71,100092,--- SAMPLE TAKEN: Yes; Normal Flow,,,,34.3344444000,-110.9369444000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-853243204,,,Oxidation reduction potential (ORP),Total,183,mV,,Final,,Actual,,,,,,,,,,,,1,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2020-07-30 08:58:16.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29469.CHEM,Sample-Routine,Water,Surface Water,2020-04-15,12:30:00,MST,,,,,11,m,,,,,,9781,2020-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-192,100327,--- SAMPLE TAKEN: Yes; Normal Flow,,,,31.4986111000,-110.8480556000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-861436454,,,"Temperature, water",Total,13.11,deg C,,Final,,Actual,,,,,,,,,,,,11,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2020-11-10 09:26:43.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29554.CHEM,Sample-Routine,Water,Surface Water,2020-11-18,10:04:00,MST,,,,,25.997,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-28,100030,--- SAMPLE TAKEN: Yes; Normal Flow,,,,35.1983333000,-114.5686111000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921563688,,None,pH,Total,8.23,None,,Final,,Actual,,,,,,,,,,,,25.997,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2021-12-07 15:32:34.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB28363.CHEM,Sample-Routine,Water,Surface Water,2020-06-25,03:42:00,MST,,,,,3,m,,,,,,9781,2020-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-510,100979,--- SAMPLE TAKEN: Yes; Normal Flow,,,,33.8288889000,-109.0938889000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-853710522,,,pH,Total,9.66,None,,Final,,Actual,,,,,,,,,,,,3,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2020-07-31 12:20:38.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29556.CHEM,Sample-Routine,Water,Surface Water,2020-11-18,10:00:00,MST,,,,,20.03,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-28,100030,--- SAMPLE TAKEN: Yes; Normal Flow,,,,35.1983333000,-114.5686111000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921563698,,None,Dissolved oxygen saturation,Dissolved,90,%,,Final,,Actual,,,,,,,,,,,,20.03,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2021-12-07 15:32:34.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB28349.CHEM,Sample-Routine,Water,Surface Water,2020-06-12,07:27:00,MST,,,,,2,m,,,,,,9781,2020-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-71,100092,--- SAMPLE TAKEN: Yes; Normal Flow,,,,34.3344444000,-110.9369444000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-853243212,,,Dissolved oxygen saturation,,115.8,%,,Final,,Actual,,,,,,,,,,,,2,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2020-07-30 08:58:16.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29586.CHEM,Sample-Routine,Water,Surface Water,2020-11-18,09:48:00,MST,,,,,3.022,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-28,100030,--- SAMPLE TAKEN: Yes; Normal Flow,,,,35.1983333000,-114.5686111000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921563912,,None,Specific conductance,Total,1817.4,uS/cm,,Final,,Actual,,,,,,,,,,,,3.022,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2021-12-07 15:32:39.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29644.CHEM,Sample-Routine,Water,Surface Water,2020-02-26,09:46:00,MST,,,,,2,m,,,,,,9781,2020-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-63,100083,--- SAMPLE TAKEN: Yes; Normal Flow,,,,35.2419444000,-112.1869444000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-870685718,,,Specific conductance,Total,14.87,uS/cm,,Final,,Actual,,,,,,,,,,,,2,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2020-12-15 14:41:36.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29607.CHEM,Sample-Routine,Water,Surface Water,2020-03-04,11:38:00,MST,,,,,5,m,,,,,,9781,2020-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-192,100327,--- SAMPLE TAKEN: Yes; Normal Flow,,,,31.4986111000,-110.8480556000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-870524576,,,Total dissolved solids,Dissolved,.808,mg/l,,Final,,Actual,,,,,,,,,,,,5,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2020-12-14 09:35:18.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29573.CHEM,Sample-Routine,Water,Surface Water,2020-11-18,10:50:00,MST,,,,,6.116,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-1338,102608,--- SAMPLE TAKEN: Yes; Normal Flow,,,,35.2202778000,-114.5672222000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921563815,,None,"Temperature, water",Total,17.15,deg C,,Final,,Actual,,,,,,,,,,,,6.116,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2021-12-07 15:32:37.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29509.CHEM,Sample-Routine,Water,Surface Water,2020-09-30,12:52:00,MST,,,,,6.912,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-1338,102608,--- SAMPLE TAKEN: Yes; Normal Flow,,,,35.2202778000,-114.5672222000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921562781,,None,pH,Total,8.08,None,,Final,,Actual,,,,,,,,,,,,6.912,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2021-12-07 15:29:32.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB28896.CHEM,Sample-Routine,Water,Surface Water,2020-08-25,08:21:00,MST,,,,,0.59,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-548,101043,"Field conditions only, EXO2 depth profile, max depth 0.59 m, no ORP or TDS--- SAMPLE TAKEN: Yes; Normal Flow",,,,33.5705556000,-112.1191667000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921562135,,None,Dissolved oxygen (DO),Dissolved,2.74,mg/l,,Final,,Actual,,,,,,,,,,| QA FLAGS: EQ-EXC.  Minimum Standard= 6,,,,,,,,,,FIELD,AZDEQ_SW,FIELD,,,,,,,,,,,2021-12-07 15:18:35.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29476.CHEM,Sample-Routine,Water,Surface Water,2020-08-19,06:55:00,MST,,,,,9,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-663,101350,--- SAMPLE TAKEN: Yes; Normal Flow,,,,34.2327500000,-113.6004333000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921562173,,None,Dissolved oxygen (DO),Dissolved,.02,mg/l,,Final,,Actual,,,,,,,,,,,,9,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2021-12-07 15:18:35.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29554.CHEM,Sample-Routine,Water,Surface Water,2020-11-18,10:04:00,MST,,,,,25.997,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-28,100030,--- SAMPLE TAKEN: Yes; Normal Flow,,,,35.1983333000,-114.5686111000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921563683,,None,Oxidation reduction potential (ORP),Total,239.2,mV,,Final,,Actual,,,,,,,,,,,,25.997,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2021-12-07 15:32:34.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB28354.CHEM,Sample-Routine,Water,Surface Water,2020-06-11,11:14:00,MST,,,,,2,m,,,,,,9781,2020-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-501,100969,--- SAMPLE TAKEN: Yes; Normal Flow,,,,34.4067322000,-111.0015550000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-853243250,,,"Temperature, water",Total,17.3,deg C,,Final,,Actual,,,,,,,,,,,,2,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2020-07-30 08:58:16.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29606.CHEM,Sample-Routine,Water,Surface Water,2020-03-04,11:32:00,MST,,,,,0.1,m,,,,,,9781,2020-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-192,100327,--- SAMPLE TAKEN: Yes; Normal Flow,,,,31.4986111000,-110.8480556000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-870524566,,,pH,Total,8.12,None,,Final,,Actual,,,,,,,,,,,,.1,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2020-12-14 09:35:18.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29610.CHEM,Sample-Routine,Water,Surface Water,2020-03-04,11:46:00,MST,,,,,13,m,,,,,,9781,2020-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-192,100327,--- SAMPLE TAKEN: Yes; Normal Flow,,,,31.4986111000,-110.8480556000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-870524598,,,Dissolved oxygen (DO),Dissolved,8.88,mg/l,,Final,,Actual,,,,,,,,,,,,13,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2020-12-14 09:35:18.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29428.CHEM,Sample-Routine,Water,Surface Water,2020-09-30,12:11:00,MST,,,,,1.026,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-28,100030,--- SAMPLE TAKEN: Yes; Normal Flow,,,,35.1983333000,-114.5686111000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921562704,,None,pH,Total,8.2,None,,Final,,Actual,,,,,,,,,,,,1.026,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2021-12-07 15:29:31.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB28354.CHEM,Sample-Routine,Water,Surface Water,2020-06-11,11:14:00,MST,,,,,2,m,,,,,,9781,2020-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-501,100969,--- SAMPLE TAKEN: Yes; Normal Flow,,,,34.4067322000,-111.0015550000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-853243248,,,Dissolved oxygen saturation,,88.3,%,,Final,,Actual,,,,,,,,,,,,2,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2020-07-30 08:58:16.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29611.CHEM,Sample-Routine,Water,Surface Water,2020-03-04,11:45:00,MST,,,,,12,m,,,,,,9781,2020-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-192,100327,--- SAMPLE TAKEN: Yes; Normal Flow,,,,31.4986111000,-110.8480556000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-870524599,,,Oxidation reduction potential (ORP),Total,180.4,mV,,Final,,Actual,,,,,,,,,,,,12,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2020-12-14 09:35:18.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29479.CHEM,Sample-Routine,Water,Surface Water,2020-08-19,06:49:00,MST,,,,,6,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-663,101350,--- SAMPLE TAKEN: Yes; Normal Flow,,,,34.2327500000,-113.6004333000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921562186,,None,Specific conductance,Total,514,uS/cm,,Final,,Actual,,,,,,,,,,,,6,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2021-12-07 15:18:36.0,STORET
